structure,z,L,energy_eV,energy_rel_eV
PDI-BT-COF-diff_z52_L030_incl,5.2,3.0,-155800.52248881428,2.164860165445134
PDI-BT-COF-diff_z52_L040_incl,5.2,4.0,-155800.50183639835,2.185512581374496
PDI-BT-COF-diff_z52_L050_incl,5.2,5.0,-155800.48495575396,2.202393225772539
PDI-BT-COF-diff_z52_L060_incl,5.2,6.0,-155800.4650470059,2.2223019738157745
PDI-BT-COF-diff_z52_L070_incl,5.2,7.0,-155800.4392627336,2.248086246137973
PDI-BT-COF-diff_z52_L080_incl,5.2,8.0,-155800.4016504052,2.285698574531125
PDI-BT-COF-diff_z52_L090_incl,5.2,9.0,-155800.35580856894,2.3315404107852373
PDI-BT-COF-diff_z52_L100_incl,5.2,10.0,-155800.32243531922,2.364913660509046
PDI-BT-COF-diff_z52_L110_incl,5.2,11.0,-155800.30436983978,2.3829791399475653
PDI-BT-COF-diff_z52_L120_incl,5.2,12.0,-155800.29962405798,2.3877249217475764
PDI-BT-COF-diff_z52_L130_incl,5.2,13.0,-155800.29880966822,2.3885393115051556
PDI-BT-COF-diff_z52_L140_incl,5.2,14.0,-155800.31135550753,2.375993472203845
PDI-BT-COF-diff_z52_L150_incl,5.2,15.0,-155800.32407504757,2.363273932161974
PDI-BT-COF-diff_z52_L160_incl,5.2,16.0,-155800.30990202702,2.3774469527124893
PDI-BT-COF-diff_z52_L162_incl,5.2,16.2,-155800.3049083795,2.382440600224072
PDI-BT-COF-diff_z53_L000_incl,5.3,0.0,-155800.48719689826,2.2001520814665128
PDI-BT-COF-diff_z53_L010_incl,5.3,1.0,-155800.46934426582,2.218004713911796
PDI-BT-COF-diff_z53_L020_incl,5.3,2.0,-155800.4314580972,2.255890882515814
PDI-BT-COF-diff_z53_L030_incl,5.3,3.0,-155800.41100758716,2.2763413925713394
PDI-BT-COF-diff_z53_L040_incl,5.3,4.0,-155800.40113054868,2.2862184310506564
PDI-BT-COF-diff_z53_L050_incl,5.3,5.0,-155800.3960184462,2.291330533538712
PDI-BT-COF-diff_z53_L060_incl,5.3,6.0,-155800.38448792705,2.302861052681692
PDI-BT-COF-diff_z53_L070_incl,5.3,7.0,-155800.366234572,2.3211144077358767
PDI-BT-COF-diff_z53_L080_incl,5.3,8.0,-155800.33757797914,2.349771000590408
PDI-BT-COF-diff_z53_L090_incl,5.3,9.0,-155800.30138904956,2.3859599301649723
PDI-BT-COF-diff_z53_L100_incl,5.3,10.0,-155800.27088539564,2.4164635840861592
PDI-BT-COF-diff_z53_L110_incl,5.3,11.0,-155800.2553143137,2.432034666038817
PDI-BT-COF-diff_z53_L120_incl,5.3,12.0,-155800.2533533846,2.4339955951145384
PDI-BT-COF-diff_z53_L130_incl,5.3,13.0,-155800.25414738368,2.43320159605355
PDI-BT-COF-diff_z53_L140_incl,5.3,14.0,-155800.2662006203,2.4211483594262972
PDI-BT-COF-diff_z53_L150_incl,5.3,15.0,-155800.2791769755,2.408172004215885
PDI-BT-COF-diff_z53_L160_incl,5.3,16.0,-155800.27016813157,2.4171808481623884
PDI-BT-COF-diff_z53_L162_incl,5.3,16.2,-155800.26621070254,2.421138277190039
PDI-BT-COF-diff_z54_L000_incl,5.4,0.0,-155800.38029410454,2.307054875185713
PDI-BT-COF-diff_z54_L010_incl,5.4,1.0,-155800.36053384416,2.32681513557327
PDI-BT-COF-diff_z54_L020_incl,5.4,2.0,-155800.32896865983,2.3583803198998794
PDI-BT-COF-diff_z54_L030_incl,5.4,3.0,-155800.3188144404,2.368534539331449
PDI-BT-COF-diff_z54_L040_incl,5.4,4.0,-155800.31868703183,2.3686619478976354
PDI-BT-COF-diff_z54_L050_incl,5.4,5.0,-155800.32179483952,2.365554140211316
PDI-BT-COF-diff_z54_L060_incl,5.4,6.0,-155800.31639589276,2.370953086967347
PDI-BT-COF-diff_z54_L070_incl,5.4,7.0,-155800.30403371263,2.3833152670995332
PDI-BT-COF-diff_z54_L080_incl,5.4,8.0,-155800.2827591695,2.404589810234029
PDI-BT-COF-diff_z54_L090_incl,5.4,9.0,-155800.25455598262,2.432792997104116
PDI-BT-COF-diff_z54_L100_incl,5.4,10.0,-155800.22705576662,2.460293213109253
PDI-BT-COF-diff_z54_L110_incl,5.4,11.0,-155800.21372631582,2.4736226639070082
PDI-BT-COF-diff_z54_L120_incl,5.4,12.0,-155800.21296970907,2.474379270657664
PDI-BT-COF-diff_z54_L130_incl,5.4,13.0,-155800.2139979384,2.4733510413207114
PDI-BT-COF-diff_z54_L140_incl,5.4,14.0,-155800.22505716994,2.4622918097884394
PDI-BT-COF-diff_z54_L150_incl,5.4,15.0,-155800.23722066538,2.450128314347239
PDI-BT-COF-diff_z54_L160_incl,5.4,16.0,-155800.23205781152,2.455291168211261
PDI-BT-COF-diff_z54_L162_incl,5.4,16.2,-155800.22894664775,2.4584023319766857
PDI-BT-COF-diff_z55_L000_incl,5.5,0.0,-155800.29399300914,2.393355970591074
PDI-BT-COF-diff_z55_L010_incl,5.5,1.0,-155800.2730370836,2.414311896136496
PDI-BT-COF-diff_z55_L020_incl,5.5,2.0,-155800.24806646252,2.4392825172108132
PDI-BT-COF-diff_z55_L030_incl,5.5,3.0,-155800.24531778262,2.44203119710437
PDI-BT-COF-diff_z55_L040_incl,5.5,4.0,-155800.25286685184,2.434482127893716
PDI-BT-COF-diff_z55_L050_incl,5.5,5.0,-155800.2612892111,2.4260597686225083
PDI-BT-COF-diff_z55_L060_incl,5.5,6.0,-155800.26012334737,2.427225632360205
PDI-BT-COF-diff_z55_L070_incl,5.5,7.0,-155800.25216972458,2.4351792551460676
PDI-BT-COF-diff_z55_L080_incl,5.5,8.0,-155800.23676465292,2.450584326812532
PDI-BT-COF-diff_z55_L090_incl,5.5,9.0,-155800.214768572,2.4725804077170324
PDI-BT-COF-diff_z55_L100_incl,5.5,10.0,-155800.19040192026,2.496947059466038
PDI-BT-COF-diff_z55_L110_incl,5.5,11.0,-155800.1790028666,2.5083461131434888
PDI-BT-COF-diff_z55_L120_incl,5.5,12.0,-155800.17797121799,2.5093777617439628
PDI-BT-COF-diff_z55_L130_incl,5.5,13.0,-155800.17818250303,2.5091664766951
PDI-BT-COF-diff_z55_L140_incl,5.5,14.0,-155800.18771290997,2.49963606975507
PDI-BT-COF-diff_z55_L150_incl,5.5,15.0,-155800.19842615692,2.488922822813038
PDI-BT-COF-diff_z55_L160_incl,5.5,16.0,-155800.19628586926,2.4910631104721688
PDI-BT-COF-diff_z55_L162_incl,5.5,16.2,-155800.19389677225,2.4934522074763663
PDI-BT-COF-diff_z56_L000_incl,5.6,0.0,-155800.22635908736,2.4609898923663422
PDI-BT-COF-diff_z56_L010_incl,5.6,1.0,-155800.20572067253,2.4816283071995713
PDI-BT-COF-diff_z56_L020_incl,5.6,2.0,-155800.1873839983,2.4999649814271834
PDI-BT-COF-diff_z56_L030_incl,5.6,3.0,-155800.18921101379,2.498137965943897
PDI-BT-COF-diff_z56_L040_incl,5.6,4.0,-155800.2015000713,2.485848908429034
PDI-BT-COF-diff_z56_L050_incl,5.6,5.0,-155800.21288083846,2.4744681412703358
PDI-BT-COF-diff_z56_L060_incl,5.6,6.0,-155800.21468220218,2.472666777553968
PDI-BT-COF-diff_z56_L070_incl,5.6,7.0,-155800.20969989494,2.4776490847871173
PDI-BT-COF-diff_z56_L080_incl,5.6,8.0,-155800.19872858812,2.4886203916103113
PDI-BT-COF-diff_z56_L090_incl,5.6,9.0,-155800.18133456583,2.5060144138988107
PDI-BT-COF-diff_z56_L100_incl,5.6,10.0,-155800.16025703872,2.5270919410104398
PDI-BT-COF-diff_z56_L110_incl,5.6,11.0,-155800.15037430357,2.536974676157115
PDI-BT-COF-diff_z56_L120_incl,5.6,12.0,-155800.1480174317,2.539331548032351
PDI-BT-COF-diff_z56_L130_incl,5.6,13.0,-155800.14669637752,2.5406526022125036
PDI-BT-COF-diff_z56_L140_incl,5.6,14.0,-155800.1541631876,2.53318579212646
PDI-BT-COF-diff_z56_L150_incl,5.6,15.0,-155800.16326230828,2.5240866714448202
PDI-BT-COF-diff_z56_L160_incl,5.6,16.0,-155800.16354868296,2.523800296767149
PDI-BT-COF-diff_z56_L162_incl,5.6,16.2,-155800.16182157974,2.5255273999937344
