structure,z,L,energy_eV,energy_rel_eV
PDI-BT-COF-same_z55_L050_incl,5.5,5.0,-155797.6745136726,2.7844139291264582
PDI-BT-COF-same_z55_L055_incl,5.5,5.5,-155797.73272403094,2.7262035707826726
PDI-BT-COF-same_z55_L060_incl,5.5,6.0,-155797.7689476059,2.68997999583371
PDI-BT-COF-same_z56_L000_incl,5.6,0.0,-155796.76717560366,3.6917519980634097
PDI-BT-COF-same_z56_L005_incl,5.6,0.5,-155796.80150633663,3.6574212650884874
PDI-BT-COF-same_z56_L010_incl,5.6,1.0,-155796.84842298354,3.610504618176492
PDI-BT-COF-same_z56_L015_incl,5.6,1.5,-155796.90839370497,3.550533896748675
PDI-BT-COF-same_z56_L020_incl,5.6,2.0,-155796.98206901868,3.4768585830461234
PDI-BT-COF-same_z56_L025_incl,5.6,2.5,-155797.06747773668,3.391449865041068
PDI-BT-COF-same_z56_L030_incl,5.6,3.0,-155797.16445483823,3.294472763489466
PDI-BT-COF-same_z56_L035_incl,5.6,3.5,-155797.27164682158,3.187280780141009
PDI-BT-COF-same_z56_L040_incl,5.6,4.0,-155797.3798665458,3.0790610559342895
PDI-BT-COF-same_z56_L045_incl,5.6,4.5,-155797.4785274032,2.9804001985176
PDI-BT-COF-same_z56_L050_incl,5.6,5.0,-155797.56017482525,2.898752776469337
PDI-BT-COF-same_z56_L055_incl,5.6,5.5,-155797.62127773446,2.837649867258733
PDI-BT-COF-same_z56_L060_incl,5.6,6.0,-155797.6608461827,2.7980814190232195
PDI-BT-COF-same_z57_L000_incl,5.7,0.0,-155796.7216685807,3.7372590210288763
PDI-BT-COF-same_z57_L005_incl,5.7,0.5,-155796.74696304058,3.711964561138302
PDI-BT-COF-same_z57_L010_incl,5.7,1.0,-155796.78420411877,3.674723482952686
PDI-BT-COF-same_z57_L015_incl,5.7,1.5,-155796.83526841504,3.6236591866763774
PDI-BT-COF-same_z57_L020_incl,5.7,2.0,-155796.8999504105,3.5589771912200376
PDI-BT-COF-same_z57_L025_incl,5.7,2.5,-155796.97594257226,3.482985029462725
PDI-BT-COF-same_z57_L030_incl,5.7,3.0,-155797.0644185091,3.394509092613589
PDI-BT-COF-same_z57_L035_incl,5.7,3.5,-155797.1653076436,3.2936199581308756
PDI-BT-COF-same_z57_L040_incl,5.7,4.0,-155797.2696854198,3.189242181921145
PDI-BT-COF-same_z57_L045_incl,5.7,4.5,-155797.36766141953,3.091266182193067
PDI-BT-COF-same_z57_L050_incl,5.7,5.0,-155797.45022092052,3.008706681197509
PDI-BT-COF-same_z57_L055_incl,5.7,5.5,-155797.5134177044,2.9455098973121494
PDI-BT-COF-same_z57_L060_incl,5.7,6.0,-155797.5569248286,2.902002773131244
PDI-BT-COF-same_z58_L000_incl,5.8,0.0,-155796.69260577537,3.7663218263478484
PDI-BT-COF-same_z58_L005_incl,5.8,0.5,-155796.7093317721,3.749595829634927
PDI-BT-COF-same_z58_L010_incl,5.8,1.0,-155796.73736115205,3.7215664496761747
PDI-BT-COF-same_z58_L015_incl,5.8,1.5,-155796.77876552232,3.6801620793994516
PDI-BT-COF-same_z58_L020_incl,5.8,2.0,-155796.83254647796,3.6263811237586197
PDI-BT-COF-same_z58_L025_incl,5.8,2.5,-155796.89864681996,3.56028078176314
PDI-BT-COF-same_z58_L030_incl,5.8,3.0,-155796.9774932778,3.4814343239122536
PDI-BT-COF-same_z58_L035_incl,5.8,3.5,-155797.0698091646,3.389118437131401
PDI-BT-COF-same_z58_L040_incl,5.8,4.0,-155797.16843427706,3.290493324660929
PDI-BT-COF-same_z58_L045_incl,5.8,4.5,-155797.26353655657,3.195391045155702
PDI-BT-COF-same_z58_L050_incl,5.8,5.0,-155797.3452813676,3.1136462341237348
PDI-BT-COF-same_z58_L055_incl,5.8,5.5,-155797.4098511133,3.0490764884161763
PDI-BT-COF-same_z58_L060_incl,5.8,6.0,-155797.45728373842,3.0016438633028883
PDI-BT-COF-same_z59_L000_incl,5.9,0.0,-155796.67548922505,3.7834383766748942
PDI-BT-COF-same_z59_L005_incl,5.9,0.5,-155796.68498501074,3.7739425909821875
PDI-BT-COF-same_z59_L010_incl,5.9,1.0,-155796.70430803508,3.754619566636393
PDI-BT-COF-same_z59_L015_incl,5.9,1.5,-155796.73519413915,3.723733462567907
PDI-BT-COF-same_z59_L020_incl,5.9,2.0,-155796.77825457207,3.680673029652098
PDI-BT-COF-same_z59_L025_incl,5.9,2.5,-155796.83441162787,3.624515973846428
PDI-BT-COF-same_z59_L030_incl,5.9,3.0,-155796.90302572545,3.555901876272401
PDI-BT-COF-same_z59_L035_incl,5.9,3.5,-155796.9855265306,3.4734010711254086
PDI-BT-COF-same_z59_L040_incl,5.9,4.0,-155797.07660265814,3.3823249435808975
PDI-BT-COF-same_z59_L045_incl,5.9,4.5,-155797.1665675669,3.2923600348294713
PDI-BT-COF-same_z59_L050_incl,5.9,5.0,-155797.24619582426,3.2127317774575204
PDI-BT-COF-same_z59_L055_incl,5.9,5.5,-155797.31140002306,3.1475275786651764
PDI-BT-COF-same_z59_L060_incl,5.9,6.0,-155797.3622235694,3.096704032330308
